Toimiku ID;Osakonna kood;SARI VIIT;SARI PEALKIRI;Toimiku viit NORM;Toimiku pealkiri NORM;Toimiku indeks;Toimiku nimetus;Mitu asjaajamisaastat/üks asjaajamisaasta;Toimiku alguskuupäev;Toimiku lõppkuupäev;Säilitustähtaeg
1252;0110;10-10;Kirjavahetus keskkonnakaitse küsimustes;10-10;Kirjavahetus keskkonnakaitse küsimustes;10-10;Kirjavahetus keskkonnakaitse küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1253;0110;10-11;Kirjavahetus ettevõtluse, turismi ja maamajanduse ja kodukaunistamise küsimustes;10-11;Kirjavahetus ettevõtluse, turismi ja maamajanduse ja kodukaunistamise küsimustes;10-11;Kirjavahetus ettevõtluse, turismi ja maamajanduse ja kodukaunistamise küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1254;0110;10-12;Kirjavahetus ehituse, kultuurimälestiste ja muinsuskaitse küsimustes;10-12;Kirjavahetus ehituse, kultuurimälestiste ja muinsuskaitse küsimustes;10-12;Kirjavahetus ehituse, kultuurimälestiste ja muinsuskaitse küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1257;0110;10-15;Kirjavahetus ettevõtteregistri küsimustes;10-15;Kirjavahetus ettevõtteregistri küsimustes;10-15;Kirjavahetus ettevõtteregistri küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1259;0110;10-3;Maakonnasisese bussiveoteenuse aruanded;10-3;Maakonnasisese bussiveoteenuse aruanded;10-3;Maakonnasisese bussiveoteenuse aruanded;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1260;0110;10-4;Sõitjateveo tegevusload, sõidukikaardid, nende taotlusmaterjalid;10-4;Sõitjateveo tegevusload, sõidukikaardid, nende taotlusmaterjalid;10-4;Sõitjateveo tegevusload, sõidukikaardid, nende taotlusmaterjalid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1262;011106;11.6-1;Isikute avaldused kordustunnistuste, tõendite ja ärakirjade saamiseks;11.6-1;Isikute avaldused kordustunnistuste, tõendite ja ärakirjade saamiseks;11.6-1;Isikute avaldused kordustunnistuste, tõendite ja ärakirjade saamiseks;üks asjaajamisaasta;1.01.2009;31.12.2009;7
1264;011106;11.6-4;Kirjavahetus asutustega rahvastiku toimingute küsimustes;11.6-4;Kirjavahetus asutustega rahvastiku toimingute küsimustes;11.6-4;Kirjavahetus asutustega rahvastiku toimingute küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1265;011107;11.7-1;Perekonnaseisutoimingute aruanded;11.7-1;Perekonnaseisuaktide koostamise kuuaruanded;11.7-1;Perekonnaseisuaktide koostamise kuuaruanded;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1267;010201;2.1-6;Riigiorganite poolt teostatud ettekirjutused ja kontrollaktid;2.1-6;Riigiorganite poolt teostatud ettekirjutused ja kontrollaktid;2.1-6;Riigiorganite poolt teostatud ettekirjutused ja kontrollaktid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1268;010201;2.1-7;Kirjavahetus riikliku järelevalve küsimustes ja maavanema ettepanekud kohalikele omavalitsustele;2.1-7;Kirjavahetus riikliku järelevalve küsimustes ja maavanema ettepanekud kohalikele omavalitsustele;2.1-7;Kirjavahetus riikliku järelevalve küsimustes ja maavanema ettepanekud kohalikele omavalitsustele;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1272;010301;3.1-2;Kirjavahetus omandireformi küsimustes;3.1-2;Kirjavahetus omandireformi küsimustes;3.1-2;Kirjavahetus omandireformi küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1275;010302;3.2-1;Maaüksuste toimikud;3.2-1.3;Ostueesõigusega erastamise toimikud;3.2-1.3;Ostueesõigusega erastamise toimikud;üks asjaajamisaasta;1.01.2009;31.12.2009;99
1277;010302;3.2-1;Maaüksuste toimikud;3.2-1.5;Vabade põllumajandus- ja metsamaade erastamise toimikud;3.2-1.5;Vabade põllumajandus- ja metsamaade erastamise toimikud;üks asjaajamisaasta;1.01.2009;31.12.2009;99
1278;010302;3.2-1;Maaüksuste toimikud;3.2-1.6;Munitsipaalomandisse antud maade toimikud;3.2-1.6;Munitsipaalomandisse antud maade toimikud;üks asjaajamisaasta;1.01.2009;31.12.2009;99
1279;010302;3.2-1;Maaüksuste toimikud;3.2-1.7;Riigi omandisse jäetud maade toimikud;3.2-1.7;Riigi omandisse jäetud maade toimikud;üks asjaajamisaasta;1.01.2009;31.12.2009;99
1280;010302;3.2-1;Maaüksuste toimikud;3.2-1.8;Hoonestusõiguse või kasutusvalduse seadmise toimikud;3.2-1.8;Hoonestusõiguse või kasutusvalduse seadmise toimikud;üks asjaajamisaasta;1.01.2009;31.12.2009;99
1282;010302;3.2-4;Kirjavahetus maa üldküsimustes;3.2-4;Kirjavahetus maa üldküsimustes;3.2-4;Kirjavahetus maa üldküsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1283;010302;3.2-5;Kirjavahetus kinnisasja omandamise loa küsimuses;3.2-5;Kirjavahetus kinnisasja omandamise loa küsimuses;3.2-5;Kirjavahetus kinnisasja omandamise loa küsimuses;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1284;010302;3.2-6;Kirjavahetus hüpoteegi küsimustes;3.2-6;Kirjavahetus hüpoteegi küsimustes;3.2-6;Kirjavahetus hüpoteegi küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;7
1288;010401;4.1-10;Kirjavahetus finantseerimise küsimustes;4.1-10;Kirjavahetus finantseerimise küsimustes;4.1-10;Kirjavahetus finantseerimise küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1289;010401;4.1-11;Kirjavahetus hasartmängumaksufondist investeeriunguprojektide toetamise küsimustes;4.1-11;Kirjavahetus hasartmängumaksufondist investeeriunguprojektide toetamise küsimustes;4.1-11;Kirjavahetus hasartmängumaksufondist investeeriunguprojektide toetamise küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1291;010401;4.1-23;Riiklikud statistilised aruanded;4.1-23;Riiklikud statistilised aruanded;4.1-23;Riiklikud statistilised aruanded;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1295;010401;4.1-28;Kirjavahetus raamatupidamise küsimustes;4.1-28;Kirjavahetus raamatupidamise küsimustes;4.1-28;Kirjavahetus raamatupidamise küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1297;010401;4.1-6;Kohalike omavalitsustee eelarve koondid;4.1-6;Kohalike omavalitsustee eelarve koondid;4.1-6;Kohalike omavalitsustee eelarve koondid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1300;010402;4.2-1;Riigivara valitsemist korraldavate komisjonide protokollid;4.2-1;Riigivara valitsemist korraldavate komisjonide protokollid;4.2-1;Riigivara valitsemist korraldavate komisjonide protokollid;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1301;0110;10-8;Kirjavahetus energeerika, side, tööstuse ja teede horrashoiu küsimustes;10-8;Kirjavahetus energeerika, side, tööstuse ja teede horrashoiu küsimustes;10-8;Kirjavahetus energeerika, side, tööstuse ja teede horrashoiu küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1302;0110;10-9;Kirjavahetus transpordi ja liikluse küsimustes;10-9;Kirjavahetus transpordi ja liikluse küsimustes;10-9;Kirjavahetus transpordi ja liikluse küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1307;011102;11.2-3;Surnud isikute passide üleandmise saatelehed või nimekirjad;11.2-3;Surnud isikute passide üleandmise saatelehed või nimekirjad;11.2-3;Surnud isikute passide üleandmise saatelehed või nimekirjad;üks asjaajamisaasta;1.01.2009;31.12.2009;3
1315;0105;5-9;Kirjavahetus sotsiaalhoolekande küsimustes;5-9;Kirjavahetus sotsiaalhoolekande küsimustes;5-9;Kirjavahetus sotsiaalhoolekande küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1316;0106;6-1;Perearsti nimistu moodustamise taotlusmaterjal ja kirjavahetus perearstidega seotud küsimustes;6-1;Perearsti nimistu moodustamise taotlusmaterjal ja kirjavahetus perearstidega seotud küsimustes;6-1;Perearsti nimistu moodustamise taotlusmaterjal ja kirjavahetus perearstidega seotud küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;7
1320;0106;6-5;Kirjavahetus tervishoiu küsimustes;6-5;Kirjavahetus tervishoiu küsimustes;6-5;Kirjavahetus tervishoiu küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1321;0106;6-6;Kirjavahetus terviseedenduse küsimustes ja rahastatud projektid;6-6;Kirjavahetus terviseedenduse küsimustes ja rahastatud projektid;6-6;Kirjavahetus terviseedenduse küsimustes ja rahastatud projektid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1322;0107;7-3;Kirjavahetus hariduse küsimustes;7-3;Kirjavahetus hariduse küsimustes;7-3;Kirjavahetus hariduse küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1324;010701;7.1-1;Alaealiste komisjoni istungite protokollid, otsused;7.1-1;Alaealiste komisjoni istungite protokollid, otsused;7.1-1;Alaealiste komisjoni istungite protokollid, otsused;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1326;010701;7.1-5;Kirjavahetus alaealiste komisjoni töö korraldamise küsimustes;7.1-5;Kirjavahetus alaealiste komisjoni töö korraldamise küsimustes;7.1-5;Kirjavahetus alaealiste komisjoni töö korraldamise küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1328;010702;7.2-1;Maakonna nõustamiskomisjoni protokollid ja otsused;7.2-1;Maakonna nõustamiskomisjoni protokollid ja otsused;7.2-1;Maakonna nõustamiskomisjoni protokollid ja otsused;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1329;010702;7.2-2;Kirjavahetus maakonna nõustamiskomisjoni töö korraldamise küsimustes;7.2-2;Kirjavahetus maakonna nõustamiskomisjoni töö korraldamise küsimustes;7.2-2;Kirjavahetus maakonna nõustamiskomisjoni töö korraldamise küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1330;0108;8-1;Kirjavahetus kultuuri- ja noorsootöö ning usuküsimustes;8-1;Kirjavahetus kultuuri- ja noorsootöö ning usuküsimustes;8-1;Kirjavahetus kultuuri- ja noorsootöö ning usuküsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1331;0108;8-2;Kirjavahetus spordi küsimustes;8-2;Kirjavahetus spordi küsimustes;8-2;Kirjavahetus spordi küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1332;0108;8-3;Kultuuri, spordi- ja noorsootöö arendusprojektid;8-3;Kultuuri, spordi- ja noorsootöö arendusprojektid;8-3;Kultuuri, spordi- ja noorsootöö arendusprojektid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1334;0109;9-5;Kohaliku omaalgatuse programmi maakondliku komisjoni protokollid ja otsused;9-5;Kohaliku omaalgatuse programmi maakondliku komisjoni protokollid ja otsused;9-5;Kohaliku omaalgatuse programmi maakondliku komisjoni protokollid ja otsused;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1335;0109;9-7;Kirjavahetus haldusreformi küsimustes;9-7;Kirjavahetus haldusreformi küsimustes;9-7;Kirjavahetus haldusreformi küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1336;0109;9-8;Kirjavahetus arengu- ja planeeringute küsimustes;9-8;Kirjavahetus arengu- ja planeeringute küsimustes;9-8;Kirjavahetus arengu- ja planeeringute küsimustes;üks asjaajamisaasta;1.01.2009;31.12.2009;5
1341;0105;5-13;Lastehoiu ja asenduskodu tegevuslubade taotlused, materjalid, tegevusload;5-13;Lastehoiu ja asenduskodu tegevuslubade taotlused, materjalid, tegevusload;5-13;Lastehoiu ja asenduskodu tegevuslubade taotlused, materjalid, tegevusload;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1342;0109;9-9;KOP ja KOIT projektid;9-9;KOP ja KOIT projektid;9-9;KOP ja KOIT projektid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1343;0110;10-24;EL struktuurifondi meetmed (maakonnakomisjoni hindamislehed, protokollid ja otsused);10-24;EL struktuurifondi meetmed (maakonnakomisjoni hindamislehed, protokollid ja otsused);10-24;EL struktuurifondi meetmed (maakonnakomisjoni hindamislehed, protokollid ja otsused);üks asjaajamisaasta;1.01.2009;31.12.2009;10
1344;0110;10-16;Väärteo asjade materjalid;10-16;Väärteo asjade materjalid;10-16;Väärteo asjade materjalid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1345;0110;10-23;EL struktuurifondide meetmed (taotlused);10-23;EL struktuurifondide meetmed (taotlused);10-23;EL struktuurifondide meetmed (taotlused);üks asjaajamisaasta;1.01.2009;31.12.2009;10
1349;0109;9-4;Regionaalse arengu arendusprojektid, komisjoni protokollid, otsused;9-4;Regionaalse arengu arendusprojektid, komisjoni protokollid, otsused;9-4;Regionaalse arengu arendusprojektid, komisjoni protokollid, otsused;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1350;010402;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;üks asjaajamisaasta;1.01.2009;23.02.2009;10
1351;010302;3.2-9;Täitemenetlused seoses maa järelmaksudega;3.2-9;Täitemenetlused seoses maa järelmaksudega;3.2-9;Täitemenetlused seoses maa järelmaksudega;üks asjaajamisaasta;1.01.2009;31.12.2009;7
1354;010402;4.2-7;Riigivaralepingud (kasutusvaldus, hoonestusõigus,reaalservituudud, isiklik kasutusõigus, riigivara võõrandamine);4.2-7;Riigivaralepingud (kasutusvaldus, hoonestusõigus,reaalservituudud, isiklik kasutusõigus, riigivara võõrandamine);4.2-7;Riigivaralepingud (kasutusvaldus, hoonestusõigus,reaalservituudud, isiklik kasutusõigus, riigivara võõrandamine);üks asjaajamisaasta;1.01.2009;31.12.2009;10
1355;010402;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;4.2-2.;Riigivara registreerimise kaardid, õiendid ning aktid;üks asjaajamisaasta;1.01.2009;31.12.2009;10
1356;0112;12-1;Kirjavahetus personaliarvestuse küsimustes;12-1;Kirjavahetus personaliarvestuse küsimustes;12-1;Kirjavahetus personaliarvestuse küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;3
1357;0112;12-2;Kirjavahetus raamatupidamise küsimustes;12-2;Kirjavahetus raamatupidamise küsimustes;12-2;Kirjavahetus raamatupidamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1358;0112;12-3;Raamatupidamise alg- ja koonddokumendid;12-3;Raamatupidamise alg- ja koonddokumendid;12-3;Raamatupidamise alg- ja koonddokumendid;üks asjaajamisaasta;1.01.2010;31.03.2011;7
1360;0105;5-2;Soodustingimustel tehniliste abivahendite saajate andmebaas ja aruanded;5-2;Soodustingimustel tehniliste abivahendite saajate andmebaas ja aruanded;5-2;Soodustingimustel tehniliste abivahendite saajate andmebaas ja aruanded;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1362;0105;5-6;Lapse riiklikule hoolekandele võtmise lepingud;5-6;Lapse riiklikule hoolekandele võtmise lepingud;5-6;Lapse riiklikule hoolekandele võtmise lepingud;üks asjaajamisaasta;1.01.2010;31.03.2011;50
1363;010101;1.1-1;Maavanema üldkorraldused;1.1-1;Maavanema üldkorraldused;1.1-1;Maavanema üldkorraldused;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1364;010101;1.1-10;Kirjavahetus isikute tunnustamise ja autasustamise küsimustes;1.1-10;Kirjavahetus isikute tunnustamise ja autasustamise küsimustes;1.1-10;Kirjavahetus isikute tunnustamise ja autasustamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1365;010103;1.3-1;Lepingud;1.3-1;Lepingud;1.3-1;Lepingud;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1366;010103;1.3-2;Kirjavahetus õigusaktide eelnõude kooskõlastamise küsimuses;1.3-2;Kirjavahetus õigusaktide eelnõude kooskõlastamise küsimuses;1.3-2;Kirjavahetus õigusaktide eelnõude kooskõlastamise küsimuses;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1367;010402;4.2-3;Riigihanke dokumendid;4.2-3;Riigihanke dokumendid;4.2-3;Riigihanke dokumendid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1368;010402;4.2-4;Erikonfiskeeritud ja pärandvara toimikud ja kirjavahetus;4.2-4;Erikonfiskeeritud ja pärandvara toimikud ja kirjavahetus;4.2-4;Erikonfiskeeritud ja pärandvara toimikud ja kirjavahetus;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1369;010402;4.2-5;Kirjavahetus riigivaraga tehingute teostamise ja haldamise küsimustes;4.2-5;Kirjavahetus riigivaraga tehingute teostamise ja haldamise küsimustes;4.2-5;Kirjavahetus riigivaraga tehingute teostamise ja haldamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1370;0105;5-1;Tehniliste abivahendite soodustingimustel eraldamist ja rehabilitatsiooniteenuste komisjoni protokollid ja otsused;5-1;Tehniliste abivahendite soodustingimustel eraldamist ja rehabilitatsiooniteenuste komisjoni protokollid ja otsused;5-1;Tehniliste abivahendite soodustingimustel eraldamist ja rehabilitatsiooniteenuste komisjoni protokollid ja otsused;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1371;0105;5-11;Statistilised aruanded ja kirjavahetus lastekaitse küsimustes;5-11;Statistilised aruanded ja kirjavahetus lastekaitse küsimustes;5-11;Statistilised aruanded ja kirjavahetus lastekaitse küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1372;010103;1.3-3;Kirjavahetus üldistes õigusalastes küsimustes;1.3-3;Kirjavahetus üldistes õigusalastes küsimustes;1.3-3;Kirjavahetus üldistes õigusalastes küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1373;010104;1.4-1;Maavanema personalialased korraldused;1.4-1;Maavanema personalialased korraldused;1.4-1;Maavanema personalialased korraldused;üks asjaajamisaasta;1.01.2010;31.03.2011;50
1374;010104;1.4-10;Töölepingud;1.4-10;Töölepingud;1.4-10;Töölepingud;üks asjaajamisaasta;1.01.2010;31.03.2011;50
1375;010104;1.4-16;Personalialased statistilised aruanded, analüüsid, kaaskirjad;1.4-16;Personalialased statistilised aruanded, analüüsid, kaaskirjad;1.4-16;Personalialased statistilised aruanded, analüüsid, kaaskirjad;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1376;010104;1.4-18;Kirjavahetus personaliküsimustes;1.4-18;Kirjavahetus personaliküsimustes;1.4-18;Kirjavahetus personaliküsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1377;010104;1.4-19;Majanduslike huvide deklaratsioonid;1.4-19;Majanduslike huvide deklaratsioonid;1.4-19;Majanduslike huvide deklaratsioonid;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1378;010101;1.1-2;Maavanema nõupidamiste protokollid;1.1-2;Maavanema nõupidamiste protokollid;1.1-2;Maavanema nõupidamiste protokollid;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1380;010101;1.1-4;Kirjavahetus asutuste asutamise, ümberkorraldamise ja lõpetamise küsimustes;1.1-4;Kirjavahetus asutuste asutamise, ümberkorraldamise ja lõpetamise küsimustes;1.1-4;Kirjavahetus asutuste asutamise, ümberkorraldamise ja lõpetamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1381;010101;1.1-5;Maavanema moodustatud komisjoni protokollid ja otsused;1.1-5;Maavanema moodustatud komisjoni protokollid ja otsused;1.1-5;Maavanema moodustatud komisjoni protokollid ja otsused;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1382;010101;1.1-6;Valimiskomisjoni otsused ja koosolekute protokollid;1.1-6;Valimiskomisjoni otsused ja koosolekute protokollid;1.1-6;Valimiskomisjoni otsused ja koosolekute protokollid;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1383;010101;1.1-7;Kirjavahetus valimiste küsimustes;1.1-7;Kirjavahetus valimiste küsimustes;1.1-7;Kirjavahetus valimiste küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1384;010101;1.1-8;Kriisikomisjoni otsused ja protokollid;1.1-8;Kriisikomisjoni otsused ja protokollid;1.1-8;Kriisikomisjoni otsused ja protokollid;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1385;010101;1.1-9;Kirjavahetus sisejulgeoleku institutsioonidega;1.1-9;Kirjavahetus sisejulgeoleku institutsioonidega;1.1-9;Kirjavahetus sisejulgeoleku institutsioonidega;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1386;010102;1.2-2;Maavalitsuse ja hallatavate asutuste asjaajamise üleandmise-vastuvõtmise aktid;1.2-2;Maavalitsuse ja hallatavate asutuste asjaajamise üleandmise-vastuvõtmise aktid;1.2-2;Maavalitsuse ja hallatavate asutuste asjaajamise üleandmise-vastuvõtmise aktid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1387;010102;1.2-3;Kirjavahetus asjaajamise ja arhiivinduse küsimustes;1.2-3;Kirjavahetus asjaajamise ja arhiivinduse küsimustes;1.2-3;Kirjavahetus asjaajamise ja arhiivinduse küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1388;010102;1.2-4;Kirjavahetus avaliku arhiiviga arhiivitöö küsimustes;1.2-4;Kirjavahetus avaliku arhiiviga arhiivitöö küsimustes;1.2-4;Kirjavahetus avaliku arhiiviga arhiivitöö küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1389;010102;1.2-5;Kirjavahetus teabenõuete ja üldiste avalduste täitmise küsimustes;1.2-5;Kirjavahetus teabenõuete ja üldiste avalduste täitmise küsimustes;1.2-5;Kirjavahetus teabenõuete ja üldiste avalduste täitmise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1390;010102;1.2-8;Arhivaalide avalikku arhiivi üleandmise-vastuvõtmise aktid;1.2-8;Arhivaalide avalikku arhiivi üleandmise-vastuvõtmise aktid;1.2-8;Arhivaalide avalikku arhiivi üleandmise-vastuvõtmise aktid;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1391;010104;1.4-2;Puhkuste ja teenistuslähetuste korraldused ning volituste andmine;1.4-2;Puhkuste ja teenistuslähetuste korraldused ning volituste andmine;1.4-2;Puhkuste ja teenistuslähetuste korraldused ning volituste andmine;üks asjaajamisaasta;1.01.2010;31.03.2011;7
1392;010104;1.4-3;Maavanema korraldused struktuuriüksuste põhimääruste, ametijuhendite ja muudes küsimustes;1.4-3;Maavanema korraldused struktuuriüksuste põhimääruste, ametijuhendite ja atesteerimisnõuete kehtestamise küsimustes;1.4-3;Maavanema korraldused strukt.üksuste põhimääruste,ametijuhendite ja atest.nõuete kehtestam kohta;üks asjaajamisaasta;1.01.2010;31.03.2011;7
1393;010104;1.4-5;Konkursi- ja atesteerimiskomisjoni esimehe kk-d ja komisjoni protokollid;1.4-5;Konkursi- ja atesteerimiskomisjoni esimehe kk-d ja komisjoni protokollid;1.4-5;Konkursi- ja atesteerimiskomisjoni esimehe kk-d ja komisjoni protokollid;üks asjaajamisaasta;1.01.2010;31.03.2011;25
1393;010104;1.4-6;Ametikohtade täitmiseks korraldatud konkurssidel osalejate avaldused lisadokumentidega;1.4-6;Ametikohtade täitmiseks korraldatud konkurssidel osalejate avaldused lisadokumentidega;1.4-6;Ametikohtade täitmiseks korraldatud konkurssidel osalejate avaldused lisadokumentidega;üks asjaajamisaasta;1.01.2010;31.03.2011;3
1404;010106;1.6-3;Siseauditi lõpparuanded;1.6-3;Siseauditi lõpparuanded;1.6-3;Siseauditi lõpparuanded;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1405;010106;1.6-4;Siseauditi aruanded ja kirjavahetus siseauditi küsimustes;1.6-4;Siseauditi aruanded ja kirjavahetus siseauditi küsimustes;1.6-4;Siseauditi aruanded ja kirjavahetus siseauditi küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1406;010107;1.7-4;Kirjavahetus siseriikliku ja väliskoostöö küsimustes;1.7-4;Kirjavahetus siseriikliku ja väliskoostöö küsimustes;1.7-4;Kirjavahetus siseriikliku ja väliskoostöö küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1407;010107;1.7-5;Kirjavahetus EL alastes küsimustes;1.7-5;Kirjavahetus EL alastes küsimustes;1.7-5;Kirjavahetus EL alastes küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1409;010108;1.8-6;Kirjavahetus infotehnoloogia küsimustes;1.8-6;Kirjavahetus infotehnoloogia küsimustes;1.8-6;Kirjavahetus infotehnoloogia küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1411;0110;10-10;Kirjavahetus keskkonnakaitse küsimustes;10-10;Kirjavahetus keskkonnakaitse küsimustes;10-10;Kirjavahetus keskkonnakaitse küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1412;0110;10-11;Kirjavahetus ettevõtluse, turismi ja maamajanduse ja kodukaunistamise küsimustes;10-11;Kirjavahetus ettevõtluse, turismi ja maamajanduse ja kodukaunistamise küsimustes;10-11;Kirjavahetus ettevõtluse, turismi ja maamajanduse ja kodukaunistamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1413;0110;10-12;Kirjavahetus ehituse, kultuurimälestiste ja muinsuskaitse küsimustes;10-12;Kirjavahetus ehituse, kultuurimälestiste ja muinsuskaitse küsimustes;10-12;Kirjavahetus ehituse, kultuurimälestiste ja muinsuskaitse küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1415;0110;10-15;Kirjavahetus ettevõtteregistri küsimustes;10-15;Kirjavahetus ettevõtteregistri küsimustes;10-15;Kirjavahetus ettevõtteregistri küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1417;0110;10-3;Maakonnasisese bussiveoteenuse aruanded;10-3;Maakonnasisese bussiveoteenuse aruanded;10-3;Maakonnasisese bussiveoteenuse aruanded;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1418;0110;10-4;Sõitjateveo tegevusload, sõidukikaardid, nende taotlusmaterjalid;10-4;Sõitjateveo tegevusload, sõidukikaardid, nende taotlusmaterjalid;10-4;Sõitjateveo tegevusload, sõidukikaardid, nende taotlusmaterjalid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1419;011106;11.6-1;Isikute avaldused kordustunnistuste, tõendite ja ärakirjade saamiseks;11.6-1;Isikute avaldused kordustunnistuste, tõendite ja ärakirjade saamiseks;11.6-1;Isikute avaldused kordustunnistuste, tõendite ja ärakirjade saamiseks;üks asjaajamisaasta;1.01.2010;31.03.2011;7
1421;011106;11.6-4;Kirjavahetus asutustega rahvastiku toimingute küsimustes;11.6-4;Kirjavahetus asutustega rahvastiku toimingute küsimustes;11.6-4;Kirjavahetus asutustega rahvastiku toimingute küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1422;011107;11.7-1;Perekonnaseisutoimingute aruanded;11.7-1;Perekonnaseisuaktide koostamise kuuaruanded;11.7-1;Perekonnaseisuaktide koostamise kuuaruanded;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1424;010201;2.1-6;Riigiorganite poolt teostatud ettekirjutused ja kontrollaktid;2.1-6;Riigiorganite poolt teostatud ettekirjutused ja kontrollaktid;2.1-6;Riigiorganite poolt teostatud ettekirjutused ja kontrollaktid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
